movieCd,movieNm,openDt,audiAcc,movieNmEn,showTm,nations,genres1,genres2,director,actors1,actors2,actors3,audit,companyCd,companyNm,rating
20196850,분노의 질주: 홉스&쇼,2019-08-14,3649860,Fast & Furious Presents: Hobbs & Shaw,135,미국,액션,,데이빗 레이치,드웨인 존슨,제이슨 스타뎀,이드리스 엘바,12세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),8.83
20196776,프린세스 아야,2022-09-21,13493,Princess Aya,89,한국,판타지,뮤지컬,이성강,백아연,박진영,,전체관람가,20111552.0,주식회사 다다쇼,7.07
20196763,고스트버스터즈 라이즈,2021-12-01,110305,Ghostbusters: Afterlife,123,미국,어드벤처,미스터리,제이슨 라이트맨,핀 울프하드,맥케나 그레이스,폴 러드,12세이상관람가,20173221.0,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,7.25
20196670,나쁜 녀석들: 포에버,2020-01-15,543095,Bad Boys for Life,123,미국,액션,,아딜 엘 아르비,윌 스미스,마틴 로렌스,바네사 허진스,청소년관람불가,20173221.0,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,8.55
20196669,앵커,2022-04-20,165082,Anchor,111,한국,스릴러,,정지연,천우희,이혜영,신하균,15세이상관람가,20101693.0,(주)인사이트필름,7.08
20196657,맨 인 블랙: 인터내셔널,2019-06-12,849169,Men in Black: International,115,미국,액션,코미디,F. 게리 그레이,크리스 헴스워스,테사 톰슨,리암 니슨,12세이상관람가,20188021.0,롯데컬처웍스(주)롯데엔터테인먼트,6.47
20196655,존 윅 3: 파라벨룸,2019-06-26,973646,John Wick: Chapter 3 - Parabellum,131,미국,액션,범죄,채드 스타헬스키,키아누 리브스,할리 베리,로렌스 피쉬번,청소년관람불가,20141088.0,와이드 릴리즈(주),8.62
20196585,슈퍼미니 2,2019-02-27,43230,Minuscule: Mandibles From Far Away,92,프랑스,애니메이션,어드벤처,토마스 자보,,,,전체관람가,2013216.0,(주)박수엔터테인먼트,7.89
20196478,영웅,2022-12-21,3245671,Hero,120,한국,드라마,뮤지컬,윤제균,정성화,김고은,나문희,12세이상관람가,20100278.0,(주)제이케이필름,8.42
20196410,비상선언,2022-08-03,2043887,Emergency Declaration,140,한국,드라마,,한재림,송강호,이병헌,전도연,12세이상관람가,20141519.0,(주)매그넘나인,6.29
20196380,몬스터 하우스,2019-10-03,58604,GNOME ALONE,85,캐나다,애니메이션,어드벤처,피터 레페니오티스,,,,전체관람가,2013216.0,(주)박수엔터테인먼트,8.06
20196309,스파이더맨: 파 프롬 홈,2019-07-02,7996657,Spider-Man: Far From Home,129,미국,액션,어드벤처,존 왓츠,톰 홀랜드,사무엘 L. 잭슨,젠데이아 콜먼,12세이상관람가,20173221.0,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,8.99
20196272,미드웨이,2019-12-31,957894,Midway,138,미국,액션,드라마,롤랜드 에머리히,에드 스크레인,패트릭 윌슨,우디 해럴슨,15세이상관람가,20100634.0,(주)누리픽쳐스,7.37
20196271,강철비2: 정상회담,2020-07-29,1789851,Steel Rain2: Summit,131,한국,드라마,액션,양우석,정우성,유연석,곽도원,15세이상관람가,20204661.0,(주)스튜디오게니우스우정,7.91
20196270,싱크홀,2021-08-11,2182763,Sinkhole,113,한국,코미디,,김지훈,차승원,김성균,이광수,12세이상관람가,20063209.0,(주)더타워픽쳐스,6.91
20196264,유체이탈자,2021-11-24,809394,Spiritwalker,108,한국,판타지,액션,윤재근,윤계상,박용우,임지연,15세이상관람가,20138935.0,(주)비에이엔터테인먼트,7.5
20196244,샤잠!,2019-04-03,636971,SHAZAM!,131,미국,액션,,데이비드 F. 샌드버그,제커리 리바이,애셔 앤젤,잭 딜런 그레이저,12세이상관람가,20100043.0,워너브러더스 코리아(주),6.98
20196201,소리꾼,2020-07-01,79035,The Singer,118,한국,사극,드라마,조정래,이봉근,이유리,김하연,12세이상관람가,20123223.0,주식회사 제이오엔터테인먼트코리아,8.7
20196136,람보 : 라스트 워,2019-10-23,92238,Rambo: Last Blood,100,미국,액션,,애드리언 그런버그,실베스터 스탤론,파즈 베가,세르지오 페리스-멘체타,청소년관람불가,20139196.0,TCO(주)더콘텐츠온,8.27
20196025,덤보,2019-03-27,296253,Dumbo,111,미국,가족,판타지,팀 버튼,콜린 파렐,마이클 키튼,대니 드비토,전체관람가,20161801.0,월트디즈니컴퍼니코리아 유한책임회사,9.17
20195941,소피와 드래곤: 마법책의 비밀,2019-10-02,90885,The Princess and The Dragon,72,러시아,애니메이션,판타지,마리나 네페도바,정유정,김명준,현경수,전체관람가,20110854.0,(주)씨제이이엔엠,5.75
20195920,가장 보통의 연애,2019-10-02,2918536,Crazy Romance,109,한국,멜로/로맨스,코미디,김한결,김래원,공효진,강기영,15세이상관람가,20100450.0,영화사 집,8.53
20195915,해피 데스데이 2 유,2019-02-14,392397,Happy Death Day 2 U,100,미국,공포(호러),코미디,크리스토퍼 랜던,제시카 로테,이스라엘 브로우사드,,15세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),8.27
20195743,신데렐라:마법 반지의 비밀,2019-02-20,281705,Cinderella and The Secret Prince,87,미국,애니메이션,판타지,린 사우더랜드,사문영,김혜성,남도형,전체관람가,20100829.0,예지림엔터테인먼트,6.63
20195462,스타워즈: 라이즈 오브 스카이워커,2020-01-08,502238,Star Wars: The Rise of Skywalker,141,미국,액션,어드벤처,J.J. 에이브럼스,데이지 리들리,아담 드라이버,오스카 아이삭,12세이상관람가,20161801.0,월트디즈니컴퍼니코리아 유한책임회사,7.46
20195203,레플리카,2019-09-25,31206,Replicas,107,미국,범죄,미스터리,제프리 나흐마노프,키아누 리브스,앨리스 이브,토머스 미들디치,15세이상관람가,20161101.0,(주)제이앤씨미디어그룹,7.9
20195002,블랙머니,2019-11-13,2470153,BLACK MONEY,113,한국,범죄,드라마,정지영,조진웅,이하늬,이경영,12세이상관람가,20190561.0,유한회사 질라라비,0.0
20194541,안녕 베일리,2019-09-05,39817,A Dog's journey,108,미국,가족,,게일 맨쿠소,조시 게드,데니스 퀘이드,캐서린 프레스콧,전체관람가,20102327.0,CGV아트하우스,9.2
20194501,내일의 기억,2021-04-21,331619,Recalled,99,한국,미스터리,스릴러,서유민,김강우,서예지,성혁,15세이상관람가,20169812.0,(주)아이필름코퍼레이션,8.78
20194461,파이프라인,2021-05-26,133392,Pipeline,107,한국,범죄,,유하,서인국,이수혁,음문석,15세이상관람가,20156929.0,(주)빅오션이엔엠,
20194456,양자물리학,2019-09-25,552187,By Quantum Physics: A Nightlife Venture,119,한국,범죄,,이성태,박해수,서예지,김상호,15세이상관람가,20124237.0,(주)엠씨엠씨,8.44
20194424,소리도 없이,2020-10-15,401693,Voice of Silence,99,한국,범죄,드라마,홍의정,유아인,유재명,문승아,15세이상관람가,20156868.0,(주)루이스 픽쳐스,7.8
20194403,킹스맨: 퍼스트 에이전트,2021-12-22,1023394,The King's Man,130,미국,액션,,매튜 본,랄프 파인즈,해리스 딕킨슨,리스 이판,청소년관람불가,20161801.0,월트디즈니컴퍼니코리아 유한책임회사,7.49
20194384,안나,2019-08-28,73250,ANNA,118,프랑스,액션,,뤽 베송,사샤 루스,킬리언 머피,루크 에반스,15세이상관람가,20100285.0,판씨네마(주),8.21
20194376,탑건: 매버릭,2022-06-22,8156312,Top Gun: Maverick,130,미국,액션,,조셉 코신스키,톰 크루즈,마일즈 텔러,제니퍼 코넬리,12세이상관람가,20188021.0,롯데컬처웍스(주)롯데엔터테인먼트,9.6
20194045,극장판 반지의 비밀일기,2019-09-11,56299,Banzi’s Secret Diary,72,한국,애니메이션,,한승우,방연지,김선혜,조경이,전체관람가,20155909.0,(주)쏘울 크리에이티브,9.25
20193911,"하이, 젝시",2020-02-19,27245,Jexi,84,미국,코미디,,존 루카스,아담 드바인,로즈 번,,15세이상관람가,20154928.0,(주)홈초이스,
20193859,사라진 시간,2020-06-18,185385,ME AND ME,104,한국,미스터리,드라마,정진영,조진웅,배수빈,정해균,15세이상관람가,20138935.0,(주)비에이엔터테인먼트,6.26
20193836,핑크퐁 시네마 콘서트 : 우주대탐험,2020-01-30,12107,,66,한국,애니메이션,,변희선,조경이,김서영,김은아,전체관람가,20192742.0,더핑크퐁컴퍼니(주),8.81
20193822,뮬란,2020-09-17,221265,Mulan,115,미국,어드벤처,드라마,니키 카로,유역비,이연걸,공리,12세이상관람가,20161801.0,월트디즈니컴퍼니코리아 유한책임회사,9.13
20193821,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,558571,Hello Carbot the Movie: Save the Moon,75,한국,애니메이션,,최신규,이지현,김용준,양정화,전체관람가,20141337.0,(주)초이락컨텐츠팩토리,7.92
20193807,예스터데이,2019-09-18,292246,YESTERDAY,116,미국,드라마,,대니 보일,히메쉬 파텔,릴리 제임스,케이트 맥키넌,12세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),3.48
20193801,닥터 슬립,2019-11-07,61213,Doctor Sleep,151,미국,스릴러,,마이크 플래너건,이완 맥그리거,레베카 퍼거슨,카일리 커란,15세이상관람가,20100043.0,워너브러더스 코리아(주),8.56
20193706,카운트,2023-02-22,382095,Count,108,한국,드라마,,권혁재,진선규,김지창,성유빈,12세이상관람가,20186561.0,(주)필름케이,7.94
20193666,오! 문희,2020-09-02,345799,Oh! My Gran,109,한국,코미디,드라마,정세교,나문희,이희준,최원영,12세이상관람가,20123063.0,(주)빅스톤픽쳐스,9.15
20193665,47미터 2,2019-08-28,440356,47 METERS DOWN: UNCAGED,90,미국,공포(호러),스릴러,요하네스 로버츠,소피 넬리스,코린 폭스,브리안느 쥬,15세이상관람가,20139196.0,TCO(주)더콘텐츠온,8.18
20193601,장사리 : 잊혀진 영웅들,2019-09-25,1125480,Battle of Jangsari,103,한국,전쟁,,곽경택,김명민,최민호,김성철,12세이상관람가,20100947.0,(주)태원엔터테인먼트,8.41
20193526,젠틀맨,2020-02-26,77695,The Gentlemen,113,미국,범죄,액션,가이 리치,매튜 매커너히,휴 그랜트,콜린 파렐,청소년관람불가,20139135.0,(주)영화사 빅,6.65
20193450,반도,2020-07-15,3810397,Peninsula,115,한국,액션,드라마,연상호,강동원,이정현,권해효,15세이상관람가,20140808.0,(주)영화사레드피터,7.16
20193385,하이큐!! 땅 VS 하늘,2020-01-23,33745,Haikyu!! OVA4 and Haikyu!! OVA5,45,일본,애니메이션,,미츠나카 스스무,구자형,김영선,양정화,전체관람가,20143338.0,(주)드림팩트엔터테인먼트,8.51
20193321,정직한 후보,2020-02-12,1534501,HONEST CANDIDATE,104,한국,코미디,,장유정,라미란,김무열,나문희,12세이상관람가,20100340.0,(주)수필름,6.94
20193275,브링 더 소울 : 더 무비,2019-08-07,338097,BRING THE SOUL : THE MOVIE,101,한국,기타,,박준수,김남준,김석진,민윤기,전체관람가,20189763.0,빅히트 엔터테인먼트,9.68
20193082,웨스트 사이드 스토리,2022-01-12,116893,West Side Story,156,미국,드라마,뮤지컬,스티븐 스필버그,안셀 엘고트,레이첼 지글러,아리아나 데보스,12세이상관람가,20161801.0,월트디즈니컴퍼니코리아 유한책임회사,6.5
20193069,#살아있다,2020-06-24,1903703,#ALIVE,97,한국,드라마,,조일형,유아인,박신혜,전배수,15세이상관람가,20100450.0,영화사 집,6.9
20193068,비와 당신의 이야기,2021-04-28,398572,Waiting For Rain,117,한국,드라마,멜로/로맨스,조진모,강하늘,천우희,이설,전체관람가,20140743.0,(주)아지트필름,7.88
20192986,프리 가이 ,2021-08-11,302487,Free Guy,115,미국,액션,어드벤처,숀 레비,라이언 레이놀즈,조디 코머,타이카 와이티티,12세이상관람가,20161801.0,월트디즈니컴퍼니코리아 유한책임회사,8.47
20192984,극장판 미니특공대: 공룡왕 디노 ,2020-02-06,71671,Miniforce: Dino King,73,한국,애니메이션,,이영준,신용우,엄상현,양정화,전체관람가,20000384.0,(주)삼지애니메이션,6.67
20192982,애드 아스트라,2019-09-19,508767,AD ASTRA,122,미국,SF,스릴러,제임스 그레이,브래드 피트,토미 리 존스,리브 타일러,12세이상관람가,20100041.0,이십세기폭스코리아(주),8.24
20192804,그것: 두 번째 이야기,2019-09-04,584467,It Chapter Two,169,미국,스릴러,,안드레스 무시에티,제임스 맥어보이,제시카 차스테인,빌 헤이더,15세이상관람가,20100043.0,워너브러더스 코리아(주),7.85
20192725,명탐정 코난: 감청의 권,2019-07-24,214485,Detective Conan: The Fist of Blue Sapphire,109,일본,애니메이션,,나가오카 치카,타카야마 미나미,야마자키 와카나,코야마 리키야,12세이상관람가,20110854.0,(주)씨제이이엔엠,7.13
20192721,캣츠,2019-12-24,696173,Cats,0,미국,뮤지컬,드라마,톰 후퍼,제니퍼 허드슨,테일러 스위프트,이드리스 엘바,12세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),
20192697,미스터 보스,2020-12-30,3425,Mr. Boss,97,한국,드라마,액션,김형기,공찬,홍은기,이승현,15세이상관람가,20216341.0,(주)더 재미,6.5
20192696,발신제한,2021-06-23,949062,HARD HIT,94,한국,스릴러,액션,김창주,조우진,이재인,진경,15세이상관람가,20100781.0,(주)티피에스컴퍼니,7.56
20192591,BIFAN2019 판타스틱 단편 걸작선 1,,25000,Fantastic Short Films 1,0,한국,기타,,,,,,,,,
20192589,빅 위시,2019-10-30,28884,SALMAS BIG WISH,79,멕시코,판타지,애니메이션,,,,,전체관람가,2013216.0,(주)박수엔터테인먼트,7.0
20192567,원더 우먼 1984,2020-12-23,546548,Wonder Woman 1984,150,미국,액션,어드벤처,팻티 젠킨스,갤 가돗,크리스 파인,크리스틴 위그,12세이상관람가,20100043.0,워너브러더스 코리아(주),7.55
20192401,포드 V 페라리,2019-12-04,1323852,FORD v FERRARI,152,미국,액션,드라마,제임스 맨골드,맷 데이먼,크리스찬 베일,,12세이상관람가,20161801.0,월트디즈니컴퍼니코리아 유한책임회사,9.31
20192399,1917,2020-02-19,877444,1917,119,미국,드라마,전쟁,샘 멘데스,조지 맥케이,딘-찰스 채프먼,콜린 퍼스,15세이상관람가,20111081.0,(주)스마일이엔티,9.09
20192354,특송,2022-01-12,438474,Special Delivery,108,한국,범죄,액션,박대민,박소담,송새벽,김의성,15세이상관람가,20111289.0,(주)엠픽처스,7.5
20192300,스파이 지니어스 ,2020-01-22,446274,Spies in Disguise,101,미국,애니메이션,액션,닉 브루노,윌 스미스,톰 홀랜드,,전체관람가,20161801.0,월트디즈니컴퍼니코리아 유한책임회사,9.46
20192240,작은 아씨들,2020-02-12,864087,Little Women,134,미국,드라마,멜로/로맨스,그레타 거윅,시얼샤 로넌,엠마 왓슨,플로렌스 퓨,전체관람가,20173221.0,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,8.75
20192222,사일런스,2019-07-17,43202,The Silence,90,미국,공포(호러),스릴러,존 R. 레오네티,스탠리 투치,미란다 오토,,15세이상관람가,20142048.0,(주)이수C&E,7.39
20192206,백두산,2019-12-19,8242478,ASHFALL,128,한국,어드벤처,드라마,김병서,이병헌,하정우,마동석,12세이상관람가,20192641.0,주식회사 덱스터 픽쳐스,7.47
20192194,인질,2021-08-18,1628224,Hostage: Missing Celebrity,93,한국,액션,스릴러,필감성,황정민,김재범,이유미,15세이상관람가,20100374.0,(주)외유내강,7.05
20192193,도굴,2020-11-04,1544927,Collectors,114,한국,범죄,,박정배,이제훈,조우진,신혜선,12세이상관람가,20175685.0,(주)싸이런픽쳐스,8.46
20192101,히트맨,2020-01-22,2400805,HITMAN: AGENT JUN,109,한국,코미디,액션,최원섭,권상우,정준호,황우슬혜,15세이상관람가,20141868.0,베리굿스튜디오(주),7.97
20192083,터미네이터: 다크 페이트,2019-10-30,2401975,Terminator: Dark Fate,128,미국,액션,어드벤처,팀 밀러,맥켄지 데이비스,아놀드 슈왈제네거,린다 해밀턴,15세이상관람가,20161801.0,월트디즈니컴퍼니코리아 유한책임회사,8.56
